song	spectral_centroid_mean	spectral_centroid_var	spectral_bandwidth_mean	spectral_bandwidth_var	spectral_contrast_mean	spectral_contrast_var	spectral_flatness__mean	spectral_flatness__var	spectral_rolloff__mean	spectral_rolloff__var	poly_features_mean	poly_features_var	tonnetz_mean	tonnetz_var	zero_crossing_rate_mean	zero_crossing_rate_var	chroma_stft_mean	chroma_stft_var	chroma_cens_mean	chroma_cens_var	harmonic_mean	harmonic_var	rms_mean	rms_var	tempogram_mean	tempogram_var	percussive_mean	mfcc1_mean	mfcc1_var	mfcc2_mean	mfcc2_var	mfcc3_mean	mfcc3_var	mfcc4_mean	mfcc4_var	mfcc5_mean	mfcc5_var	mfcc6_mean	mfcc6_var	mfcc7_mean	mfcc7_var	mfcc8_mean	mfcc8_var	mfcc9_mean	mfcc9_var	mfcc10_mean	mfcc10_var	mfcc11_mean	mfcc11_var	mfcc12_mean	mfcc12_var	mfcc13_mean	mfcc13_var	mfcc14_mean	mfcc14_var	mfcc15_mean	mfcc15_var	mfcc16_mean	mfcc16_var	mfcc17_mean	mfcc17_var	mfcc18_mean	mfcc18_var	mfcc19_mean	mfcc19_var	mfcc20_mean	mfcc20_var	target
rock.00075.wav	2301.77003820147	411367.801646058	2355.02905962949	76175.6470379721	20.7777926614537	90.6086013200233	0.009288014	0.00009458417	5092.04464091502	1215685.18128099	1.68169449162803	4.22855559916202	0.0137919537027218	0.00558571640307245	0.111517319823086	0.00320041942615431	0.40852216	0.09061156	0.274695	0.007875984	-0.013226206	0	0.12687102	0.0017825323	0.126008119276136	0.0251090847167361	-0.05999807	-113.657845	3622.0054	94.94122	629.13635	-4.1284766	401.54092	51.786396	160.62334	-13.776981	151.22032	34.347263	134.20413	-17.60313	114.48021	22.537716	91.21249	-12.411016	84.27876	17.204842	80.89607	-9.231342	80.952126	9.97735	71.849846	-13.473844	46.040604	7.5857787	54.521976	-7.2646394	42.555923	3.645773	60.444176	-8.463105	52.82699	0.3954055	57.310047	-9.240809	68.60821	-0.28658125	78.64759	0
rock.00025.wav	2510.07314240108	144290.261079293	2115.27750617765	54353.012647115	20.7396868930029	100.77770408312	0.012439106	0.00009779614	4735.12305593823	703645.267800856	2.51177387951167	7.17038332026875	0.0106492203022024	0.00723751573290633	0.157828134063225	0.00192278598585364	0.41512856	0.079821214	0.26742026	0.01181972	0.054379202	0	0.1491075	0.0015399338	0.248275417354787	0.0773315065570769	0.069781505	-47.043785	573.7741	95.77823	261.07626	-43.917877	252.27315	52.071087	269.10162	-22.550802	125.02847	20.861921	86.317535	-18.675611	73.73017	19.246445	49.139057	-21.253605	50.38867	21.88196	85.05444	-19.212608	36.051086	9.452245	47.40847	-12.584075	83.87986	3.8894029	36.941967	-8.495849	41.16097	6.2689815	32.695	-9.12195	35.896698	2.6897986	30.179264	-2.4425325	28.228394	-1.879325	24.177595	0
rock.00027.wav	2669.35933484367	459574.829359935	2440.46378073619	84924.4698296194	17.8822243783813	13.575874007973	0.04023935	0.0014291854	5445.86706958688	1368321.26462477	1.12133828582613	1.53362698426384	-0.0373456817783026	0.0164852470723591	0.133422095709172	0.00455729571047656	0.40252107	0.088679746	0.2396561	0.02589829	0.03527982	0	0.07916758	0.00024822506	0.21416417083977	0.060174545388267	0.0017963921	-123.34534	2638.291	74.88168	637.5639	-17.058035	273.49777	31.609985	200.48419	2.5446815	108.10187	17.32831	89.28474	-3.8152325	101.97509	9.7234535	61.39626	-7.237524	65.99235	11.2586565	46.9783	0.38198882	44.05391	3.4685218	48.984657	1.6636857	70.56863	-3.1594353	49.43048	-1.082017	44.152332	0.31572542	43.701283	-5.9876003	50.225594	-0.31926432	72.70314	-2.3376036	65.232956	-4.321616	50.4502	0
rock.00071.wav	2025.06413046833	218833.268834055	2215.16277744979	71460.4380173635	19.9731733914088	89.5901077929682	0.0070380885	0.00004088036	4570.99275168576	1008339.16645167	2.31328292063117	7.74917472964916	-0.0110220300373372	0.00509564535887262	0.0908036965873937	0.00123854312297582	0.45448428	0.07846688	0.26364803	0.013823056	-0.03913299	0	0.16095097	0.0025117528	0.134203732479498	0.0297707979082029	0.008761265	-79.81995	3290.91	109.93669	360.19012	-17.13555	252.81342	47.21409	222.81366	-11.933718	129.27356	33.32855	87.94217	-11.712043	90.2595	23.636423	61.814735	-13.6773205	90.43754	18.445547	67.98678	-6.9493895	63.916546	13.0382805	42.793324	-11.589944	42.331688	9.098724	42.857716	-5.9574623	28.274363	4.9145265	40.229156	-8.714124	50.218163	3.7107124	40.904648	-5.1020746	65.0396	2.6278586	57.362915	0
rock.00059.wav	2424.51969873939	1144723.13409203	2927.3422261634	328270.716464506	18.9383085311267	17.8324453259663	0.021046732	0.00083149225	5644.70520727596	6155435.37390375	0.556083255761812	0.383348923751809	0.0480787749340864	0.0272922306966889	0.0865368057569606	0.0026817618926204	0.33951104	0.08291649	0.22547677	0.03249356	0.08904231	0	0.05117929	0.00018354466	0.146861249678474	0.0321534083505565	0.08895408	-219.1163	2118.145	94.37081	1076.8016	42.78751	427.05347	16.115028	290.09705	9.503607	132.86673	12.890873	94.687515	7.7313557	60.36445	2.3898096	50.960484	-1.0204222	61.900288	-1.953544	51.34781	-1.9855669	46.4556	3.1467826	52.362965	-0.88252664	34.742004	-6.855735	52.54906	-5.073762	52.66254	-4.0232706	53.837986	-5.6039405	44.896378	-4.995075	103.91506	-2.5028176	98.27908	-4.27858	64.76819	0
rock.00092.wav	2471.4537520159	108657.015451928	2102.19346483921	25988.3088611242	22.1833502040754	93.857933155451	0.014657459	0.000094114745	4687.26871782555	458196.738562068	1.89539940348407	3.95383518064571	-0.00219558295583755	0.00870166107028879	0.150938572481632	0.000973299999517724	0.41659114	0.07374329	0.27103677	0.009872401	0.045700513	0	0.1068667	0.00021669529	0.188537011061582	0.0475414729240111	0.046222445	-70.11194	566.80396	94.16672	200.07758	-50.33251	88.21024	46.95689	61.875168	-16.10815	50.261684	19.98747	36.163544	-23.955923	38.01727	16.344193	36.634796	-22.179577	30.416029	14.427519	34.87974	-20.087427	29.928564	12.139044	25.694304	-14.773107	28.172438	4.9046216	28.626356	-13.62448	26.455097	0.82260984	26.04931	-15.060139	21.806318	-1.6115502	23.839111	-16.089869	21.049044	-2.186607	23.574179	0
rock.00087.wav	2334.51906116098	113049.897981129	2208.06015534347	44237.8392800546	21.2794059837353	98.0973371038439	0.0095059415	0.00010456303	4819.10754422854	706278.874200191	2.63268373885703	7.80915709460948	0.0369535427217655	0.0102985120141243	0.128553161857115	0.000791349226356558	0.3929944	0.0763977	0.25902408	0.016239852	-0.050662674	0	0.16573809	0.0010295698	0.200416641696839	0.0532941270297974	-0.054408316	-42.662823	770.2174	102.988686	165.50061	-36.8779	166.22334	44.5166	81.47267	-11.9962015	93.224335	25.57691	65.399315	-22.668951	51.150826	28.336857	37.084045	-19.271854	31.519712	21.482964	38.18266	-15.258891	35.391766	11.748107	31.61184	-11.575924	24.600233	4.7860646	31.50818	-13.024809	28.989157	4.361161	31.320784	-11.952075	24.097263	0.89715636	45.982727	-0.47479367	54.53342	1.299921	38.834118	0
rock.00004.wav	1345.8413833729	476337.645458938	1841.82639524753	166537.423953572	21.5285474826032	70.4570259317484	0.0018667578	0.000016925987	2939.15732399217	2551452.04382015	2.12721843441749	5.53441104946803	0.0344398536995237	0.0144675005407632	0.0410794452097835	0.00132645382609363	0.37182295	0.08869458	0.23970146	0.025876546	0.0036798913	0	0.20865633	0.0018219758	0.118219194938955	0.0215453157767825	0.013800349	-127.97042	3183.7078	134.44084	828.5696	1.0205101	451.04453	54.43924	154.66489	-0.4544706	161.37944	35.81458	102.64514	-10.856743	133.12305	16.386305	43.617428	-10.0327215	113.01953	6.592466	87.644455	-6.6975994	66.396484	11.041861	67.328285	-8.380609	65.61362	2.1077473	52.527565	-6.3462076	39.32939	0.9917485	37.74223	-5.323316	46.32642	-0.8430055	43.06578	-4.661474	27.124546	-4.788684	27.636402	0
rock.00054.wav	2632.27203346132	958880.895327797	2550.14399714789	201000.700289896	20.0595882518908	19.4265671974861	0.039151322	0.0037347851	5309.98297246592	3290821.691472	0.796949879057037	0.79468432220828	0.0499201995197997	0.0175064091710844	0.13240314433488	0.00729832409841077	0.34662277	0.086516164	0.23273148	0.0291694	-0.026453063	0	0.06544933	0.00063629454	0.19958392326177	0.0515887602365106	-0.005428006	-156.28606	2346.6936	75.62815	993.72516	-16.517864	274.5362	16.340904	229.21146	5.8017077	125.86869	6.009819	95.58671	-4.145812	76.22608	-3.7635734	96.87169	-6.1687303	86.82413	-8.928002	91.87106	-4.1010723	70.06304	-2.2070172	91.65578	-4.6508574	85.2744	-5.4203176	82.14749	-4.6888046	53.791286	-7.0807443	66.47136	-3.8854387	38.877247	1.3862368	56.44968	-2.0016851	80.30966	-4.7174654	48.17477	0
rock.00005.wav	1542.10929544034	112771.940639454	1591.62756888483	127523.045487997	21.934842336258	78.4868003796261	0.0024131013	0.00004020148	2869.78643643054	639455.844292197	3.00924548156485	10.465186728573	0.0354239464437242	0.0141131449011143	0.0770211747148105	0.000319002429972479	0.37675795	0.081911206	0.2441732	0.023712784	-0.0022970608	0	0.20371321	0.0030958725	0.179576914567656	0.0447913898873163	0.021870114	-62.36485	1572.5225	153.7904	975.2122	-55.13121	223.17621	28.010103	143.24887	-6.850295	157.17488	17.46384	99.863846	-22.614672	190.12909	18.14102	78.536156	-12.584327	132.88754	4.5021577	75.72981	-8.390483	61.825478	7.216679	47.548717	-2.5232487	47.69909	4.844655	28.73168	-6.2757077	31.91196	-0.714479	45.18292	-2.2775123	27.141006	-5.244769	41.878746	-5.225095	28.841183	-6.276886	33.442474	0
rock.00002.wav	1875.18021625874	469233.665731998	1983.77069059068	168373.773161465	20.3578729995539	74.6987754565841	0.007002604	0.00011278092	3929.49315046766	2040711.42392248	1.96046618843744	7.61658160858203	0.0146065886571991	0.00480887535682298	0.0768044125821732	0.00225852115581652	0.43678042	0.086584084	0.26739085	0.011835476	-0.04450432	0	0.14856811	0.0065527745	0.0697778216721216	0.0140606329309447	-0.05634354	-120.445526	8091.653	117.5898	855.7237	-27.635336	548.95874	42.838066	194.111	-6.757944	296.32083	21.642138	155.98853	-12.10304	113.92697	17.95223	59.674183	-10.473286	118.46771	12.275668	61.06342	-6.5690436	92.3362	13.523022	44.695625	-2.4200737	65.171936	6.712717	47.136436	-3.1554115	73.767815	5.4701724	32.84723	-2.235662	45.98354	1.0611793	48.13715	-1.654424	32.438793	-0.03561517	31.247316	0
rock.00081.wav	2553.64350866201	359682.149447397	2219.10179382842	71404.1108314669	22.5041271054744	83.9251281157095	0.013271392	0.00023310381	5123.53674231439	1055025.99319308	1.37664368057045	2.93946415671775	0.00656776853059712	0.0138831353227464	0.136131906177494	0.00354743323129646	0.33565226	0.08684513	0.2565955	0.017492088	0.0011395904	0	0.09362348	0.0014671555	0.126176933710716	0.0263108343775581	0.016751718	-121.46697	5140.886	89.52725	709.63367	-33.490353	262.56293	41.959053	227.09247	-25.940283	154.54108	23.040373	118.90244	-20.253145	136.94424	14.365855	101.99708	-16.338194	110.55176	17.046362	105.720695	-16.961536	67.83721	9.144576	66.50532	-10.106951	51.1791	4.2052093	68.51308	-9.360471	62.834663	1.6120547	57.579853	-10.548402	73.00669	1.0753498	45.45605	-1.640031	63.560257	7.538744	73.96335	0
rock.00039.wav	2559.16638537581	237199.771158163	2731.01332135741	93885.3121767663	18.6959439309505	35.538575289943	0.038453575	0.0009533756	5447.01774579466	1851536.77239481	2.14411042884287	5.69150393374258	0.0174987638155724	0.0089034298600485	0.122759495238786	0.00138363264932719	0.44263646	0.07272733	0.2648679	0.013178317	-0.09549307	0	0.14428338	0.0014750538	0.206957463873585	0.0557649335546117	-0.086528026	-50.849358	1274.4817	86.40166	349.87598	-14.42425	214.13017	12.829985	80.71946	21.69184	134.90695	4.235366	59.13218	1.7406834	51.872787	3.7037308	36.59787	4.6833963	37.319267	-1.8644677	31.1905	-1.195588	21.398329	-0.01773482	21.800207	-4.127094	29.32399	-5.76508	36.513958	-1.0674844	26.334282	2.2959766	18.05742	-1.5759254	17.21397	-3.8568509	19.390163	-6.1447306	18.558168	-5.379481	17.193031	0
rock.00030.wav	2944.61722565098	723938.040836361	2831.30061010431	108819.107045454	18.2752154955401	19.4333202482157	0.038187623	0.0017372014	6333.58451683947	1186604.35922372	1.12995559101041	1.60319590052975	-0.0107666346426419	0.0149327456142383	0.11491716212297	0.00367791328008719	0.39021087	0.08513443	0.23935051	0.026044672	-0.029694995	0	0.096469395	0.00049786555	0.166933049440371	0.0402189722456168	0.00028338956	-131.42769	2446.1104	67.74452	837.3521	32.89004	808.2437	34.585876	345.97617	-3.2927597	127.6195	21.882212	188.8335	-5.8092613	107.42544	10.232336	68.281586	-7.0489717	70.05697	2.2989485	79.06559	-4.3683047	50.851627	-3.317443	46.40254	-6.280927	45.706448	-0.22606152	38.359303	-1.96103	41.914715	-1.9077443	34.960606	-0.885315	30.652908	0.9489017	28.93585	-1.5479157	33.414913	-1.1732568	34.76184	0
rock.00040.wav	3010.05582530037	435101.542538552	2778.07462054623	135531.887128117	18.8312269894166	47.2536183995817	0.061055515	0.003503019	6131.28398709397	1788475.81990459	1.94514052212033	5.36197427556867	0.0181472761331771	0.0107523788959107	0.144751788476411	0.00346563222493575	0.416132	0.0877849	0.2652758	0.012962066	0.04859949	0	0.1428521	0.003147719	0.159949507733191	0.0349984614338565	0.03162644	-65.91231	2672.3743	61.28031	454.24246	-1.9368678	342.85394	35.309376	267.8158	9.313	96.96968	7.5558777	120.41502	3.409661	109.58959	2.977946	62.864536	4.6069074	62.1253	2.9099398	46.690037	1.7725732	53.953293	-0.39182523	44.771492	-5.758149	39.341732	-3.492569	43.46411	-3.685261	56.005222	-5.7201214	42.2549	-3.9549906	48.748104	-3.0947235	49.51011	-2.7348802	58.169495	-0.9138484	63.15318	0
rock.00095.wav	2008.17452064094	282095.547519698	2106.31409161889	88556.0906990078	22.977341550439	69.887653927657	0.0065557337	0.00006033744	4253.62364731366	1222211.02556787	1.0826649917127	1.49244862822489	0.0183737386696177	0.0278865662266474	0.0892274506960557	0.00130472790257277	0.35197702	0.08047889	0.2265358	0.032014858	-0.07122542	0	0.07944595	0.0003458058	0.161349455819313	0.0381725662663798	-0.091376886	-153.63005	2539.2595	109.904785	453.89743	-23.091644	188.18266	59.014496	130.92365	-7.5204816	89.95815	19.72855	58.24438	-16.488035	89.077576	18.078283	43.772217	-22.212603	77.558586	15.408715	61.031563	-12.378634	42.648254	12.347538	43.48227	-12.3100605	49.127956	5.7802954	56.37114	-10.265627	36.62775	1.8031516	45.036552	-13.29347	41.667393	2.4838254	36.720837	-6.716792	54.836437	-1.1984034	49.946903	0
rock.00080.wav	2606.26114671096	259094.841676874	2318.76634704015	58907.9541059592	22.5136773223036	90.4166892469986	0.013062081	0.00011308542	5339.31842281758	883076.940188026	1.62436681526167	3.22467341564401	0.000731189560208561	0.0157212452329462	0.149672742048531	0.00232887085585564	0.3686047	0.08260171	0.25319752	0.01922435	0.04282863	0	0.104332164	0.0008794316	0.166357597325488	0.0386332292888817	0.076441325	-87.96438	1492.0117	93.53565	317.8392	-23.224026	197.53947	48.123466	93.04175	-21.444712	82.391785	27.754807	64.91291	-20.335535	96.937645	18.751484	68.46188	-15.218708	60.09236	16.133469	55.609383	-21.41218	67.1967	10.867748	36.394863	-12.026508	52.610195	5.1234984	65.4726	-7.3036647	41.427692	4.6613207	50.55591	-10.165855	83.0838	5.499814	53.99905	-4.3694463	75.589066	0.31226498	53.51493	0
rock.00018.wav	2209.18200349855	279551.737773938	2142.84784605446	98776.3722002868	19.3723532768281	96.5876383635321	0.01128361	0.00016067382	4593.89155624637	1262346.03924629	2.22916578243243	6.25769225603499	0.0173517252926002	0.00499892654941109	0.115780056675367	0.00250688453496511	0.4804928	0.07871579	0.2706254	0.010095217	-0.022097986	0	0.14066513	0.0021791435	0.175370551474605	0.0403914050062548	-0.020748774	-67.59407	1402.3757	109.12802	455.35165	-32.71142	349.3932	45.65237	172.49678	-11.680288	92.29317	27.491209	119.12785	-16.32995	87.15679	22.081251	48.365757	-15.446939	60.937027	19.393972	52.546585	-11.610448	62.452896	11.576827	35.680756	-10.516491	43.397064	4.444856	35.242413	-7.0086026	40.490833	5.033096	38.26432	-6.755646	45.72285	3.815808	41.124023	-2.6504467	36.23899	-0.0666299	32.41206	0
rock.00058.wav	2438.17519291058	1006086.98838421	2790.33606174882	230014.143839812	19.3113526802651	18.5104602280201	0.024307251	0.0013211515	5499.36024960122	4198705.83868363	1.01209056725777	1.11486543337918	0.0594394089862359	0.0327544373322334	0.0989549346239366	0.00425041694941457	0.3010271	0.085813515	0.2120714	0.038359053	-0.122850835	0	0.087437816	0.00020072682	0.247636401306594	0.0761005094121876	-0.10287063	-142.00829	1280.1829	96.975395	864.42566	23.25415	323.60287	10.455744	145.65477	6.293647	107.467155	4.9634185	81.10451	1.0708206	77.8237	1.103585	55.052227	-4.8490777	64.908226	0.8722023	62.5048	-3.44915	57.388714	-2.0109096	61.618324	-5.9014354	54.536472	-6.0311046	49.115856	-2.1139178	58.153614	-6.1682496	60.275352	-0.3038072	75.176476	5.094217	107.86711	0.12770641	97.76854	1.6715823	94.25695	0
rock.00083.wav	2116.14560242684	189325.402778548	2245.39143517108	61759.5592693967	22.3106609795365	77.366700349858	0.0065315347	0.000023658607	4689.98326702074	822959.204638223	1.40249854826722	2.38674388216056	0.00984103625839001	0.0145560190355627	0.0927889205094741	0.000811316426728305	0.3787396	0.081306666	0.24426495	0.02366797	0.06779115	0	0.10167808	0.00051880383	0.132561730284826	0.0269148375706231	0.07507385	-119.15098	1387.3734	107.44224	274.37424	-10.973196	197.3134	58.555363	58.634026	-12.933258	81.560745	26.83433	57.323544	-17.646807	51.148693	19.371737	50.563972	-15.605269	43.71809	13.570684	54.009727	-16.67104	45.862026	11.870044	33.895557	-12.196166	34.98076	5.2358336	41.767056	-6.1746464	40.85459	4.25262	39.652317	-8.040415	42.60161	3.526596	34.121834	-7.6858068	51.023903	-1.3395649	43.84403	0
